EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-836-2,1979-11-20,1979-11-20,20.14,1979-11-20,1,1645.4,1979-11-20,1645.4,1,1,1,Flood
INDOFLOODS-gauge-836-3,1984-03-04,1984-03-05,20.41,1984-03-04,1,2248.7,1984-03-04,4103.8,2,1,2,Flood
INDOFLOODS-gauge-836-4,1992-11-14,1992-11-14,21.35,1992-11-14,1,2154.0,1992-11-14,2154.0,1,1,1,Severe Flood
INDOFLOODS-gauge-836-5,1993-12-23,1993-12-23,19.94,1993-12-23,1,1396.0,1993-12-23,1396.0,1,1,1,Flood
INDOFLOODS-gauge-836-6,2006-11-23,2006-11-23,20.23,2006-11-23,1,1321.0,2006-11-23,1321.0,1,1,1,Flood
INDOFLOODS-gauge-844-1,1979-11-19,1979-11-19,134.85,1979-11-19,1,3486.6,1979-11-19,3486.6,1,1,1,Flood
INDOFLOODS-gauge-844-2,1993-11-10,1993-11-10,134.63,1993-11-10,1,5571.0,1993-11-10,5571.0,1,1,1,Flood
INDOFLOODS-gauge-846-1,1986-08-09,1986-08-09,306.82,1986-08-09,1,926.2,1986-08-09,926.2,1,1,1,Flood
INDOFLOODS-gauge-846-2,1989-07-23,1989-07-24,308.25,1989-07-23,1,1348.0,1989-07-23,2080.0,2,1,2,Severe Flood
INDOFLOODS-gauge-846-3,1992-06-21,1992-06-21,306.61,1992-06-21,1,730.1,1992-06-21,730.1,1,1,1,Flood
INDOFLOODS-gauge-846-4,1992-07-27,1992-07-28,306.67,1992-07-27,1,786.8,1992-07-27,1521.6,2,1,2,Flood
INDOFLOODS-gauge-846-5,1992-11-15,1992-11-15,306.77,1992-11-15,1,808.6,1992-11-15,808.6,1,1,1,Flood
INDOFLOODS-gauge-846-6,1994-07-14,1994-07-14,307.78,1994-07-14,1,1241.0,1994-07-14,1241.0,1,1,1,Severe Flood
INDOFLOODS-gauge-846-7,2005-07-26,2005-07-27,306.67,2005-07-27,1,920.6,2005-07-27,1823.8,2,2,1,Flood
INDOFLOODS-gauge-846-8,2007-07-02,2007-07-02,306.85,2007-07-02,1,854.0,2007-07-02,854.0,1,1,1,Flood
INDOFLOODS-gauge-846-9,2007-08-06,2007-08-06,307.35,2007-08-06,1,1045.0,2007-08-06,1045.0,1,1,1,Severe Flood
INDOFLOODS-gauge-846-10,2009-07-16,2009-07-16,307.3,2009-07-16,1,1477.75,2009-07-16,1477.75,1,1,1,Severe Flood
INDOFLOODS-gauge-846-11,2009-11-10,2009-11-10,307.45,2009-11-10,1,1243.93,2009-11-10,1243.93,1,1,1,Severe Flood
INDOFLOODS-gauge-846-12,2013-06-25,2013-06-25,306.95,2013-06-25,1,941.3,2013-06-25,941.3,1,1,1,Flood
INDOFLOODS-gauge-846-13,2013-08-02,2013-08-02,307.05,2013-08-02,1,985.87,2013-08-02,985.87,1,1,1,Severe Flood
INDOFLOODS-gauge-846-14,2015-10-16,2015-10-16,306.65,2015-10-16,1,0.0,2015-10-16,,1,1,1,Flood
INDOFLOODS-gauge-846-15,2017-07-21,2017-07-21,307.85,2017-07-21,1,0.0,2017-07-21,,1,1,1,Severe Flood
INDOFLOODS-gauge-846-16,2018-05-20,2018-05-20,306.87,2018-05-20,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-17,2018-07-09,2018-07-10,307.0,2018-07-10,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-846-18,2018-07-16,2018-07-16,306.66,2018-07-16,1,219.3,2018-07-16,219.3,1,1,1,Flood
INDOFLOODS-gauge-846-19,2018-07-24,2018-07-24,306.54,2018-07-24,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-20,2018-07-26,2018-07-26,306.8,2018-07-26,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-21,2019-08-08,2019-08-08,309.22,2019-08-08,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-85-1,1990-09-04,1990-09-05,10.43,1990-09-04,1,805.59,1990-09-04,1456.17,2,1,2,Flood
INDOFLOODS-gauge-85-2,1990-10-02,1990-10-06,10.49,1990-10-02,1,871.5,1990-10-04,4042.8,5,1,5,Flood
INDOFLOODS-gauge-85-3,1990-10-08,1990-10-08,10.25,1990-10-08,1,631.3,1990-10-08,631.3,1,1,1,Flood
INDOFLOODS-gauge-85-4,1990-10-11,1990-10-16,10.69,1990-10-14,1,1009.5,1990-10-11,5164.6,6,4,3,Flood
INDOFLOODS-gauge-85-5,1990-11-05,1990-11-05,10.2,1990-11-05,1,636.8,1990-11-05,636.8,1,1,1,Flood
INDOFLOODS-gauge-85-6,1991-07-29,1991-07-31,10.94,1991-07-30,1,1497.0,1991-07-30,3507.77,3,2,2,Severe Flood
INDOFLOODS-gauge-85-7,1991-08-09,1991-08-09,10.19,1991-08-09,1,595.0,1991-08-09,595.0,1,1,1,Flood
INDOFLOODS-gauge-85-8,1991-08-13,1991-08-14,10.3,1991-08-13,1,679.0,1991-08-13,1345.3,2,1,2,Flood
INDOFLOODS-gauge-85-9,1991-08-23,1991-08-23,10.64,1991-08-23,1,905.0,1991-08-23,905.0,1,1,1,Flood
INDOFLOODS-gauge-85-10,1991-09-20,1991-09-21,10.45,1991-09-20,1,750.23,1991-09-20,1309.63,2,1,2,Flood
INDOFLOODS-gauge-85-11,1991-09-23,1991-09-25,10.52,1991-09-23,1,820.05,1991-09-23,2106.05,3,1,3,Flood
INDOFLOODS-gauge-85-12,1991-09-27,1991-09-27,10.21,1991-09-27,1,577.0,1991-09-27,577.0,1,1,1,Flood
INDOFLOODS-gauge-85-13,1992-07-27,1992-07-29,11.53,1992-07-28,1,2012.6,1992-07-28,4364.9,3,2,2,Severe Flood
INDOFLOODS-gauge-85-14,1992-08-15,1992-08-16,10.87,1992-08-15,1,1650.0,1992-08-15,2350.0,2,1,2,Severe Flood
INDOFLOODS-gauge-85-15,1992-09-01,1992-09-04,11.17,1992-09-01,1,1722.9,1992-09-01,4475.8,4,1,4,Severe Flood
INDOFLOODS-gauge-85-16,1992-09-07,1992-09-09,10.79,1992-09-07,1,1315.6,1992-09-07,2795.6,3,1,3,Flood
INDOFLOODS-gauge-85-17,1992-09-11,1992-09-11,10.29,1992-09-11,1,750.2,1992-09-11,750.2,1,1,1,Flood
INDOFLOODS-gauge-85-18,1992-10-10,1992-10-10,10.2,1992-10-10,1,672.4,1992-10-10,672.4,1,1,1,Flood
INDOFLOODS-gauge-85-19,1994-09-03,1994-09-03,10.41,1994-09-03,1,698.4,1994-09-03,698.4,1,1,1,Flood
INDOFLOODS-gauge-85-20,1994-09-05,1994-09-07,11.09,1994-09-05,1,1640.2,1994-09-05,2754.5,3,1,3,Severe Flood
INDOFLOODS-gauge-85-21,1994-09-17,1994-09-18,10.52,1994-09-18,1,800.0,1994-09-18,1511.7,2,2,1,Flood
INDOFLOODS-gauge-85-22,1994-10-07,1994-10-07,10.29,1994-10-07,1,605.9,1994-10-07,605.9,1,1,1,Flood
INDOFLOODS-gauge-85-23,1995-05-11,1995-05-12,11.41,1995-05-11,1,1917.0,1995-05-11,3103.0,2,1,2,Severe Flood
INDOFLOODS-gauge-85-24,1995-07-22,1995-07-23,10.71,1995-07-23,1,1100.0,1995-07-23,1855.8,2,2,1,Flood
INDOFLOODS-gauge-85-25,1995-08-31,1995-09-02,10.76,1995-09-01,1,1127.5,1995-09-01,2246.6,3,2,2,Flood
INDOFLOODS-gauge-85-26,1995-10-11,1995-10-13,10.54,1995-10-11,1,807.9,1995-10-11,1942.8,3,1,3,Flood
INDOFLOODS-gauge-85-27,1995-10-15,1995-10-17,10.29,1995-10-17,1,558.7,1995-10-17,1477.2,3,3,1,Flood
INDOFLOODS-gauge-85-28,1996-07-20,1996-07-20,10.69,1996-07-20,1,1137.45,1996-07-20,1137.45,1,1,1,Flood
INDOFLOODS-gauge-85-29,1996-08-23,1996-08-23,10.74,1996-08-23,1,1284.0,1996-08-23,1284.0,1,1,1,Flood
INDOFLOODS-gauge-85-30,1996-10-03,1996-10-04,10.63,1996-10-03,1,1115.23,1996-10-03,1766.45,2,1,2,Flood
INDOFLOODS-gauge-85-31,2000-08-25,2000-08-26,10.64,2000-08-25,1,852.94,2000-08-25,1487.68,2,1,2,Flood
INDOFLOODS-gauge-85-32,2001-07-07,2001-07-07,10.2,2001-07-07,1,758.84,2001-07-07,758.84,1,1,1,Flood
INDOFLOODS-gauge-85-33,2003-09-07,2003-09-07,10.33,2003-09-07,1,701.21,2003-09-07,701.21,1,1,1,Flood
INDOFLOODS-gauge-85-34,2003-10-07,2003-10-09,10.79,2003-10-08,1,1086.72,2003-10-08,2861.31,3,2,2,Flood
INDOFLOODS-gauge-85-35,2003-10-25,2003-10-26,10.37,2003-10-25,1,760.0,2003-10-25,1440.0,2,1,2,Flood
INDOFLOODS-gauge-85-36,2004-08-05,2004-08-05,10.35,2004-08-05,1,658.59,2004-08-05,658.59,1,1,1,Flood
INDOFLOODS-gauge-85-37,2005-09-19,2005-09-19,10.39,2005-09-19,1,730.05,2005-09-19,730.05,1,1,1,Flood
INDOFLOODS-gauge-85-38,2005-09-21,2005-09-22,10.47,2005-09-21,1,796.29,2005-09-21,1441.41,2,1,2,Flood
INDOFLOODS-gauge-85-39,2006-07-03,2006-07-06,12.34,2006-07-04,1,2128.68,2006-07-04,4975.74,4,2,3,Severe Flood
INDOFLOODS-gauge-85-40,2006-08-03,2006-08-06,14.09,2006-08-04,1,5624.74,2006-08-04,10556.19,4,2,3,Severe Flood
INDOFLOODS-gauge-85-41,2006-08-17,2006-08-17,10.32,2006-08-17,1,803.66,2006-08-17,803.66,1,1,1,Flood
INDOFLOODS-gauge-85-42,2006-08-23,2006-08-23,10.34,2006-08-23,1,671.92,2006-08-23,671.92,1,1,1,Flood
INDOFLOODS-gauge-85-43,2006-08-30,2006-08-30,10.4,2006-08-30,1,752.04,2006-08-30,752.04,1,1,1,Flood
INDOFLOODS-gauge-85-44,2006-09-20,2006-09-21,10.46,2006-09-20,1,846.23,2006-09-20,1580.97,2,1,2,Flood
INDOFLOODS-gauge-85-45,2006-09-30,2006-10-01,10.95,2006-09-30,1,1026.15,2006-09-30,1756.15,2,1,2,Severe Flood
INDOFLOODS-gauge-85-46,2007-06-29,2007-07-01,10.68,2007-06-29,1,937.95,2007-06-29,2604.13,3,1,3,Flood
INDOFLOODS-gauge-85-47,2007-08-07,2007-08-07,11.0,2007-08-07,1,1014.32,2007-08-07,1014.32,1,1,1,Severe Flood
INDOFLOODS-gauge-85-48,2007-08-12,2007-08-12,10.89,2007-08-12,1,975.0,2007-08-12,975.0,1,1,1,Severe Flood
INDOFLOODS-gauge-85-49,2007-09-03,2007-09-03,10.33,2007-09-03,1,719.85,2007-09-03,719.85,1,1,1,Flood
INDOFLOODS-gauge-85-50,2007-09-24,2007-09-24,10.32,2007-09-24,1,695.57,2007-09-24,695.57,1,1,1,Flood
INDOFLOODS-gauge-85-51,2007-09-28,2007-09-28,10.38,2007-09-28,1,765.32,2007-09-28,765.32,1,1,1,Flood
INDOFLOODS-gauge-85-52,2008-08-11,2008-08-11,10.21,2008-08-11,1,674.79,2008-08-11,674.79,1,1,1,Flood
INDOFLOODS-gauge-85-53,2008-09-12,2008-09-13,10.83,2008-09-13,1,1229.76,2008-09-13,2138.82,2,2,1,Severe Flood
INDOFLOODS-gauge-85-54,2008-09-15,2008-09-15,10.44,2008-09-15,1,972.92,2008-09-15,972.92,1,1,1,Flood
INDOFLOODS-gauge-85-55,2008-09-17,2008-09-20,11.04,2008-09-18,1,1703.29,2008-09-18,4709.41,4,2,3,Severe Flood
INDOFLOODS-gauge-85-56,2009-07-14,2009-07-14,10.74,2009-07-14,1,1374.64,2009-07-14,1374.64,1,1,1,Flood
INDOFLOODS-gauge-85-57,2009-07-20,2009-07-20,10.52,2009-07-20,1,1133.38,2009-07-20,1133.38,1,1,1,Flood
INDOFLOODS-gauge-85-58,2009-10-03,2009-10-03,10.33,2009-10-03,1,1033.94,2009-10-03,1033.94,1,1,1,Flood
INDOFLOODS-gauge-85-59,2010-08-06,2010-08-06,10.63,2010-08-06,1,1259.13,2010-08-06,1259.13,1,1,1,Flood
INDOFLOODS-gauge-85-60,2010-09-09,2010-09-09,10.26,2010-09-09,1,1077.26,2010-09-09,1077.26,1,1,1,Flood
INDOFLOODS-gauge-85-61,2010-09-17,2010-09-19,10.55,2010-09-18,1,1316.55,2010-09-18,3681.43,3,2,2,Flood
INDOFLOODS-gauge-85-62,2010-10-25,2010-10-25,10.4,2010-10-25,1,1167.25,2010-10-25,1167.25,1,1,1,Flood
INDOFLOODS-gauge-85-63,2010-12-09,2010-12-09,10.64,2010-12-09,1,1338.67,2010-12-09,1338.67,1,1,1,Flood
INDOFLOODS-gauge-85-64,2011-09-01,2011-09-02,10.82,2011-09-02,1,1442.89,2011-09-02,2444.89,2,2,1,Severe Flood
INDOFLOODS-gauge-85-65,2012-11-03,2012-11-07,11.03,2012-11-04,1,1900.0,2012-11-04,6683.3,5,2,4,Severe Flood
INDOFLOODS-gauge-85-66,2013-06-14,2013-06-14,10.47,2013-06-14,1,1014.52,2013-06-14,1014.52,1,1,1,Flood
INDOFLOODS-gauge-85-67,2013-10-25,2013-10-28,11.38,2013-10-28,1,2141.78,2013-10-28,5914.18,4,4,1,Severe Flood
INDOFLOODS-gauge-85-68,2014-08-04,2014-08-05,10.29,2014-08-04,1,819.75,2014-08-04,1619.12,2,1,2,Flood
INDOFLOODS-gauge-85-69,2014-09-07,2014-09-08,10.45,2014-09-08,1,1085.05,2014-09-08,1935.05,2,2,1,Flood
INDOFLOODS-gauge-85-70,2014-10-13,2014-10-15,12.61,2014-10-14,1,4224.45,2014-10-14,6573.12,3,2,2,Severe Flood
INDOFLOODS-gauge-85-71,2015-09-17,2015-09-17,10.67,2015-09-17,1,1200.0,2015-09-17,1200.0,1,1,1,Flood
INDOFLOODS-gauge-85-72,2016-09-24,2016-09-24,10.53,2016-09-24,1,772.1,2016-09-24,772.1,1,1,1,Flood
INDOFLOODS-gauge-85-73,2017-07-17,2017-07-17,11.38,2017-07-17,1,1191.0,2017-07-17,1191.0,1,1,1,Severe Flood
INDOFLOODS-gauge-85-74,2018-08-16,2018-08-16,11.1,2018-08-16,1,1389.47,2018-08-16,1389.47,1,1,1,Severe Flood
INDOFLOODS-gauge-85-75,2018-10-12,2018-10-12,10.29,2018-10-12,1,725.71,2018-10-12,725.71,1,1,1,Flood
INDOFLOODS-gauge-85-76,2019-02-15,2019-02-17,23.48,2019-02-15,1,,,,3,1,3,Severe Flood
INDOFLOODS-gauge-85-77,2019-08-07,2019-08-08,10.44,2019-08-07,1,,,,2,1,2,Flood
INDOFLOODS-gauge-85-78,2019-10-21,2019-10-21,13.26,2019-10-21,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-85-79,2019-10-25,2019-10-26,10.49,2019-10-25,1,,,,2,1,2,Flood
INDOFLOODS-gauge-85-80,2020-03-11,2020-03-17,19.99,2020-03-11,7,,,,7,1,7,Severe Flood
INDOFLOODS-gauge-85-81,2020-04-04,2020-04-05,17.64,2020-04-05,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-85-82,2020-04-07,2020-04-12,17.64,2020-04-07,6,,,,6,1,6,Severe Flood
INDOFLOODS-gauge-85-83,2020-04-24,2020-05-13,375.14,2020-05-12,1,,,,20,19,2,Severe Flood
INDOFLOODS-gauge-852-1,2001-07-09,2001-07-09,2.55,2001-07-09,1,39.6,2001-07-09,39.6,1,1,1,Flood
INDOFLOODS-gauge-852-2,2001-09-25,2001-09-25,2.87,2001-09-25,1,43.81,2001-09-25,43.81,1,1,1,Flood
INDOFLOODS-gauge-852-3,2001-11-10,2001-11-10,2.62,2001-11-10,1,22.56,2001-11-10,22.56,1,1,1,Flood
INDOFLOODS-gauge-852-4,2006-10-29,2006-11-02,4.71,2006-10-30,1,241.19,2006-10-30,927.73,5,2,4,Severe Flood
INDOFLOODS-gauge-852-5,2006-11-04,2006-11-05,3.25,2006-11-04,1,129.21,2006-11-04,225.47,2,1,2,Flood
INDOFLOODS-gauge-852-6,2006-11-09,2006-11-11,2.92,2006-11-09,1,109.66,2006-11-09,289.88,3,1,3,Flood
INDOFLOODS-gauge-852-7,2007-10-19,2007-10-21,3.34,2007-10-20,1,158.57,2007-10-20,401.79,3,2,2,Flood
INDOFLOODS-gauge-852-8,2007-10-27,2007-10-28,2.86,2007-10-27,1,115.08,2007-10-27,205.35,2,1,2,Flood
INDOFLOODS-gauge-852-9,2007-10-30,2007-10-30,2.53,2007-10-30,1,84.51,2007-10-30,84.51,1,1,1,Flood
INDOFLOODS-gauge-852-10,2007-11-07,2007-11-08,3.7,2007-11-07,1,181.42,2007-11-07,271.69,2,1,2,Severe Flood
INDOFLOODS-gauge-852-11,2007-11-11,2007-11-11,2.54,2007-11-11,1,86.08,2007-11-11,86.08,1,1,1,Flood
INDOFLOODS-gauge-852-12,2008-10-25,2008-10-26,3.48,2008-10-25,1,154.52,2008-10-25,256.71,2,1,2,Flood
INDOFLOODS-gauge-852-13,2010-10-06,2010-10-07,2.88,2010-10-07,1,95.12,2010-10-06,186.57,2,2,1,Flood
INDOFLOODS-gauge-852-14,2010-10-09,2010-10-09,2.93,2010-10-09,1,112.06,2010-10-09,112.06,1,1,1,Flood
INDOFLOODS-gauge-852-15,2010-11-22,2010-11-24,4.12,2010-11-22,1,170.84,2010-11-22,381.0,3,1,3,Severe Flood
INDOFLOODS-gauge-852-16,2010-11-27,2010-11-27,2.92,2010-11-27,1,108.64,2010-11-27,108.64,1,1,1,Flood
INDOFLOODS-gauge-852-17,2010-12-02,2010-12-05,3.28,2010-12-04,1,103.49,2010-12-04,367.87,4,3,2,Flood
INDOFLOODS-gauge-852-18,2010-12-08,2010-12-11,8.83,2010-12-08,1,525.5,2010-12-08,1013.49,4,1,4,Severe Flood
INDOFLOODS-gauge-852-19,2015-05-18,2015-05-18,2.84,2015-05-18,1,75.48,2015-05-18,75.48,1,1,1,Flood
INDOFLOODS-gauge-852-20,2015-05-20,2015-05-20,2.56,2015-05-20,1,62.21,2015-05-20,62.21,1,1,1,Flood
INDOFLOODS-gauge-852-21,2015-06-25,2015-06-25,2.6,2015-06-25,1,75.69,2015-06-25,75.69,1,1,1,Flood
INDOFLOODS-gauge-852-22,2015-06-28,2015-06-30,4.6,2015-06-28,1,162.17,2015-06-28,316.71,3,1,3,Severe Flood
INDOFLOODS-gauge-852-23,2015-10-09,2015-10-09,3.6,2015-10-09,1,125.57,2015-10-09,125.57,1,1,1,Severe Flood
INDOFLOODS-gauge-852-24,2015-10-31,2015-10-31,2.57,2015-10-31,1,61.79,2015-10-31,61.79,1,1,1,Flood
INDOFLOODS-gauge-852-25,2015-11-09,2015-11-10,2.75,2015-11-09,1,81.72,2015-11-09,148.85,2,1,2,Flood
INDOFLOODS-gauge-852-26,2015-11-16,2015-11-16,2.63,2015-11-16,1,62.42,2015-11-16,62.42,1,1,1,Flood
INDOFLOODS-gauge-852-27,2015-12-09,2015-12-09,2.79,2015-12-09,1,91.06,2015-12-09,91.06,1,1,1,Flood
INDOFLOODS-gauge-852-28,2016-05-20,2016-05-20,2.75,2016-05-20,1,91.59,2016-05-20,91.59,1,1,1,Flood
INDOFLOODS-gauge-852-29,2017-06-15,2017-06-23,6.45,2017-06-15,9,2.38,2017-06-16,21.29,9,1,9,Severe Flood
INDOFLOODS-gauge-852-30,2017-06-27,2017-07-08,6.85,2017-06-29,1,12.32,2017-06-29,89.26,12,3,10,Severe Flood
INDOFLOODS-gauge-852-31,2018-01-02,2018-06-30,8.26,2018-05-18,1,36.93,2018-05-18,548.89,180,137,44,Severe Flood
INDOFLOODS-gauge-852-32,2018-08-01,2018-09-26,13.76,2018-08-15,1,89.13,2018-08-14,725.76,57,15,43,Severe Flood
INDOFLOODS-gauge-852-33,2018-09-28,2018-09-28,6.84,2018-09-28,1,6.81,2018-09-28,6.81,1,1,1,Severe Flood
INDOFLOODS-gauge-852-34,2018-09-30,2018-10-31,8.21,2018-10-22,1,41.28,2018-10-23,382.33,32,23,10,Severe Flood
INDOFLOODS-gauge-852-35,2019-01-01,2019-01-31,7.5,2019-01-29,1,6.07,2019-01-10,38.5,31,29,3,Severe Flood
INDOFLOODS-gauge-852-36,2019-03-19,2019-03-20,6.71,2019-03-19,1,,,,2,1,2,Severe Flood
INDOFLOODS-gauge-852-37,2019-07-01,2019-07-31,7.23,2019-07-22,1,,,,31,22,10,Severe Flood
INDOFLOODS-gauge-858-1,1978-06-03,1979-05-07,286.27,1978-11-25,1,310.5,1978-11-25,7394.39,339,176,164,Severe Flood
INDOFLOODS-gauge-858-2,1979-05-09,1979-05-11,282.54,1979-05-09,1,1.49,1979-05-09,4.19,3,1,3,Flood
INDOFLOODS-gauge-858-3,1979-05-13,1979-05-20,283.13,1979-05-13,1,21.5,1979-05-13,42.31,8,1,8,Flood
INDOFLOODS-gauge-858-4,1979-05-23,1980-05-10,287.95,1979-11-19,1,503.0,1979-11-19,10622.48,354,181,174,Severe Flood
INDOFLOODS-gauge-858-5,1980-05-12,1980-05-22,282.62,1980-05-14,1,2.7,1980-05-14,13.2,11,3,9,Flood
INDOFLOODS-gauge-858-6,1980-05-24,1980-06-13,282.82,1980-05-24,2,9.0,1980-05-25,84.5,21,1,21,Flood
INDOFLOODS-gauge-858-7,1980-06-15,1981-02-26,284.45,1980-11-21,1,148.3,1980-11-21,7577.05,257,160,98,Severe Flood
INDOFLOODS-gauge-858-8,1981-02-28,1981-03-02,282.59,1981-02-28,1,3.0,1981-02-28,7.7,3,1,3,Flood
INDOFLOODS-gauge-858-9,1981-03-06,1981-03-07,282.52,1981-03-06,2,1.9,1981-03-06,3.7,2,1,2,Flood
INDOFLOODS-gauge-858-10,1981-03-12,1981-03-13,282.53,1981-03-12,1,1.8,1981-03-12,3.3,2,1,2,Flood
INDOFLOODS-gauge-858-11,1981-03-15,1981-03-21,282.64,1981-03-15,1,4.0,1981-03-15,20.8,7,1,7,Flood
INDOFLOODS-gauge-858-12,1981-03-23,1981-03-30,282.67,1981-03-23,2,4.9,1981-03-23,26.8,8,1,8,Flood
INDOFLOODS-gauge-858-13,1981-04-02,1981-04-13,282.67,1981-04-03,1,4.7,1981-04-03,35.6,12,2,11,Flood
INDOFLOODS-gauge-858-14,1981-04-15,1981-04-18,282.52,1981-04-17,1,2.0,1981-04-17,7.0,4,3,2,Flood
INDOFLOODS-gauge-858-15,1981-04-22,1981-04-29,282.73,1981-04-26,1,7.0,1981-04-26,25.1,8,5,4,Flood
INDOFLOODS-gauge-858-16,1981-05-10,1981-05-15,282.78,1981-05-12,1,8.5,1981-05-12,21.2,6,3,4,Flood
INDOFLOODS-gauge-858-17,1981-05-17,1981-05-17,282.51,1981-05-17,1,1.9,1981-05-17,1.9,1,1,1,Flood
INDOFLOODS-gauge-858-18,1981-06-05,1982-02-18,284.42,1981-10-25,1,166.6,1981-10-25,9857.3,259,143,117,Severe Flood
INDOFLOODS-gauge-858-19,1982-02-21,1982-02-28,282.62,1982-02-26,1,3.7,1982-02-26,20.2,8,6,3,Flood
INDOFLOODS-gauge-858-20,1982-03-02,1982-03-03,282.51,1982-03-02,2,1.9,1982-03-02,3.6,2,1,2,Flood
INDOFLOODS-gauge-858-21,1982-03-06,1982-03-06,282.53,1982-03-06,1,2.0,1982-03-06,2.0,1,1,1,Flood
INDOFLOODS-gauge-858-22,1982-03-08,1982-03-08,282.51,1982-03-08,1,1.9,1982-03-08,1.9,1,1,1,Flood
INDOFLOODS-gauge-858-23,1982-03-26,1982-04-21,283.07,1982-03-28,1,21.0,1982-03-28,99.2,27,3,25,Flood
INDOFLOODS-gauge-858-24,1982-04-23,1982-04-23,282.65,1982-04-23,1,4.7,1982-04-23,4.7,1,1,1,Flood
INDOFLOODS-gauge-858-25,1982-04-28,1982-05-03,282.69,1982-04-28,1,5.7,1982-04-28,20.8,6,1,6,Flood
INDOFLOODS-gauge-858-26,1982-05-09,1982-05-10,282.54,1982-05-09,2,2.2,1982-05-09,4.4,2,1,2,Flood
INDOFLOODS-gauge-858-27,1982-05-16,1982-05-19,282.6,1982-05-17,1,3.2,1982-05-19,11.4,4,2,3,Flood
INDOFLOODS-gauge-858-28,1982-05-24,1982-05-24,282.52,1982-05-24,1,2.2,1982-05-24,2.2,1,1,1,Flood
INDOFLOODS-gauge-858-29,1982-05-31,1982-05-31,282.57,1982-05-31,1,2.6,1982-05-31,2.6,1,1,1,Flood
INDOFLOODS-gauge-858-30,1992-11-14,1992-11-14,283.54,1992-11-14,1,660.0,1992-11-14,660.0,1,1,1,Severe Flood
INDOFLOODS-gauge-858-31,1998-12-11,1998-12-12,283.51,1998-12-11,1,594.0,1998-12-11,1053.9,2,1,2,Severe Flood
INDOFLOODS-gauge-858-32,2007-10-25,2007-10-25,283.18,2007-10-25,1,500.52,2007-10-25,500.52,1,1,1,Flood
INDOFLOODS-gauge-858-33,2020-03-11,2020-03-11,282.52,2020-03-11,1,,,,1,1,1,Flood
INDOFLOODS-gauge-861-1,1971-12-18,1971-12-20,40.4,1971-12-18,1,253.8,1971-12-18,593.3,3,1,3,Flood
INDOFLOODS-gauge-861-2,1972-11-04,1972-11-05,39.65,1972-11-04,2,151.4,1972-11-04,288.6,2,1,2,Flood
INDOFLOODS-gauge-861-3,1977-10-23,1977-10-30,40.2,1977-10-27,1,604.61,1977-10-27,2798.58,8,5,4,Flood
INDOFLOODS-gauge-861-4,1977-11-05,1977-11-05,39.83,1977-11-05,1,307.38,1977-11-05,307.38,1,1,1,Flood
INDOFLOODS-gauge-861-5,1977-11-07,1977-11-11,40.42,1977-11-09,1,751.7,1977-11-09,2849.61,5,3,3,Flood
INDOFLOODS-gauge-861-6,1977-11-14,1977-11-19,40.29,1977-11-16,1,656.54,1977-11-16,2721.16,6,3,4,Flood
INDOFLOODS-gauge-861-7,1979-11-14,1979-11-27,41.38,1979-11-20,1,1950.0,1979-11-20,7414.5,14,7,8,Severe Flood
INDOFLOODS-gauge-861-8,1979-11-29,1979-12-01,39.8,1979-11-30,1,165.8,1979-11-30,435.7,3,2,2,Flood
INDOFLOODS-gauge-861-9,1981-10-30,1981-11-02,39.7,1981-11-01,1,216.0,1981-11-01,771.8,4,3,2,Flood
INDOFLOODS-gauge-861-10,1981-11-10,1981-11-10,39.66,1981-11-10,1,184.0,1981-11-10,184.0,1,1,1,Flood
INDOFLOODS-gauge-861-11,1984-03-07,1984-03-10,40.48,1984-03-08,1,751.2,1984-03-08,1683.6,4,2,3,Flood
INDOFLOODS-gauge-861-12,1992-11-16,1992-11-16,39.81,1992-11-16,1,373.2,1992-11-16,373.2,1,1,1,Flood
INDOFLOODS-gauge-861-13,1993-11-10,1993-11-14,40.6,1993-11-11,1,1229.0,1993-11-11,3421.7,5,2,4,Severe Flood
INDOFLOODS-gauge-861-14,1994-11-04,1994-11-05,39.83,1994-11-05,1,355.4,1994-11-05,644.2,2,2,1,Flood
INDOFLOODS-gauge-861-15,1997-11-10,1997-11-10,39.64,1997-11-10,1,257.6,1997-11-10,257.6,1,1,1,Flood
INDOFLOODS-gauge-861-16,1997-11-26,1997-11-26,39.72,1997-11-26,1,381.2,1997-11-26,381.2,1,1,1,Flood
INDOFLOODS-gauge-861-17,1998-12-12,1998-12-15,40.8,1998-12-12,1,995.0,1998-12-12,3101.3,4,1,4,Severe Flood
INDOFLOODS-gauge-861-18,2005-11-25,2005-11-26,39.87,2005-11-25,1,845.5,2005-11-25,1535.9,2,1,2,Flood
